rank,ticker,tradability_score,binary_score,score_liq,pass_liq,score_stab,pass_stab,score_spread,pass_spread,score_range,pass_range,score_vol,pass_vol,median_dollar_vol,cv_dollar_vol,cs_spread,range_median,vol_median,flags
146,AMTB,58.2,5,50.98039215686274,1,92.23856209150327,1,49.10130718954249,1,42.15686274509804,1,56.61764705882353,1,4244281,0.4626,0.004831,0.0263,0.2968,NO_SIGNAL|FAT_TAIL
147,GOLD,58.1,5,72.79411764705883,1,19.771241830065357,1,94.44444444444444,1,69.44444444444444,1,33.82352941176471,1,8893915,1.1274,0.000876,0.0396,0.4371,NO_SIGNAL|FAT_TAIL
148,BCSF,57.9,5,52.77777777777778,1,85.25326797385621,1,48.20261437908496,1,23.897058823529413,1,79.12581699346404,1,4464219,0.5035,0.004902,0.02,0.1962,OK
149,CBL,57.9,5,48.03921568627451,1,66.25816993464052,1,82.02614379084967,1,25.204248366013072,1,68.21895424836602,1,3675829,0.6021,0.002094,0.0206,0.2524,OK
150,KFRC,57.8,5,62.826797385620914,1,74.83660130718954,1,52.85947712418301,1,55.024509803921575,1,43.38235294117647,1,6358035,0.5558,0.004461,0.0323,0.3802,NO_SIGNAL|FAT_TAIL
151,PRLB,57.7,5,68.87254901960785,1,57.14869281045751,1,74.01960784313727,1,41.25816993464052,1,47.14052287581699,1,7694870,0.6485,0.002777,0.026,0.3564,OK
152,NEWT,57.6,5,35.45751633986928,1,85.94771241830065,1,65.11437908496733,1,48.65196078431372,1,52.614379084967325,1,2300150,0.5014,0.003487,0.0289,0.3253,NO_SIGNAL
153,CCAP,57.5,5,38.0718954248366,1,81.45424836601308,1,65.0326797385621,1,28.104575163398692,1,74.91830065359477,1,2562312,0.5248,0.003495,0.0217,0.2212,OK
154,SBR,57.5,5,36.68300653594771,1,90.93137254901961,1,57.27124183006536,1,25.89869281045752,1,76.47058823529412,1,2389206,0.4715,0.004132,0.0209,0.2123,FAT_TAIL
155,AESI,57.4,5,91.99346405228758,1,34.967320261437905,1,55.392156862745104,1,78.43137254901961,1,26.388888888888886,1,23033927,0.8328,0.004264,0.0454,0.4935,FAT_TAIL
156,UVSP,57.4,5,46.73202614379085,1,84.31372549019608,1,55.63725490196079,1,35.25326797385621,1,64.99183006535948,1,3536958,0.5082,0.004239,0.0237,0.2665,NO_SIGNAL
157,KRNY,57.4,5,34.31372549019608,1,94.64869281045752,1,66.7483660130719,1,34.27287581699346,1,57.107843137254896,1,2218453,0.446,0.003356,0.0234,0.2935,NO_SIGNAL
158,GBX,57.3,5,83.25163398692811,1,34.885620915032675,1,69.52614379084967,1,33.537581699346404,1,65.27777777777779,1,13835143,0.8339,0.003165,0.0232,0.266,FAT_TAIL
159,PD,57.1,5,92.81045751633987,1,51.06209150326797,1,52.0016339869281,1,58.619281045751634,1,31.25,1,24689675,0.6895,0.004533,0.0341,0.4539,NO_SIGNAL|FAT_TAIL
160,COLL,57.1,5,81.94444444444444,1,51.79738562091502,1,53.431372549019606,1,48.93790849673202,1,49.591503267973856,1,13288424,0.6836,0.004437,0.029,0.3436,NO_SIGNAL
161,EXPI,57.1,5,73.69281045751634,1,52.2875816993464,1,64.46078431372548,1,61.47875816993464,1,33.415032679738566,1,9218026,0.6806,0.003557,0.0355,0.4394,FAT_TAIL
162,ROCK,56.9,5,83.66013071895425,1,54.575163398692816,1,50.0,1,56.658496732026144,1,39.4607843137255,1,14145175,0.6611,0.004752,0.0331,0.4013,NO_SIGNAL|FAT_TAIL
163,BGS,56.9,5,71.89542483660131,1,40.318627450980394,1,73.8562091503268,1,61.84640522875817,1,36.76470588235294,1,8685962,0.776,0.00278,0.0356,0.419,PENNY|NO_SIGNAL|FAT_TAIL
164,ARDT,56.8,5,49.50980392156863,1,48.692810457516345,1,87.58169934640523,1,54.45261437908496,1,43.995098039215684,1,3911516,0.709,0.001586,0.032,0.3768,NO_SIGNAL|FAT_TAIL
165,CAC,56.8,5,41.911764705882355,1,77.69607843137256,1,69.93464052287581,1,30.9640522875817,1,63.52124183006536,1,2893304,0.542,0.003126,0.0226,0.2721,FAT_TAIL
166,MSBI,56.8,5,35.53921568627451,1,80.71895424836602,1,68.87254901960785,1,44.771241830065364,1,54.2483660130719,1,2301400,0.5302,0.003224,0.0274,0.3121,NO_SIGNAL
167,AGYS,56.7,5,91.74836601307189,1,45.09803921568627,1,47.14052287581699,1,56.94444444444444,1,42.361111111111114,1,22201056,0.7346,0.004999,0.0332,0.3873,FAT_TAIL
168,PLPC,56.7,5,87.74509803921569,1,36.43790849673203,1,60.41666666666667,1,62.908496732026144,1,36.192810457516345,1,17642958,0.8156,0.00392,0.0363,0.4216,OK
169,IDT,56.7,5,69.85294117647058,1,48.28431372549019,1,62.41830065359477,1,35.25326797385621,1,67.48366013071896,1,8079180,0.7122,0.003729,0.0237,0.2563,NO_SIGNAL|FAT_TAIL
170,ACEL,56.7,5,46.650326797385624,1,75.08169934640523,1,65.52287581699346,1,27.696078431372552,1,68.70915032679738,1,3526609,0.5545,0.003459,0.0215,0.2508,FAT_TAIL
171,MAGN,56.6,5,65.0326797385621,1,25.08169934640523,1,95.99673202614379,1,73.52941176470588,1,23.529411764705888,1,6775883,1.0013,0.00042,0.0417,0.5149,FAT_TAIL
172,RWT,56.6,5,59.64052287581699,1,45.833333333333336,1,80.63725490196079,1,37.745098039215684,1,59.068627450980394,1,5583263,0.7267,0.002214,0.0247,0.2856,FAT_TAIL
173,EQBK,56.5,5,43.54575163398693,1,67.8921568627451,1,67.64705882352942,1,31.5359477124183,1,71.65032679738562,1,3173100,0.5929,0.003273,0.0227,0.238,FAT_TAIL
174,HCSG,56.4,5,77.04248366013073,1,54.2483660130719,1,53.92156862745099,1,45.874183006535944,1,50.81699346405229,1,10871241,0.6642,0.004391,0.0278,0.336,OK
175,CMCO,56.3,5,58.496732026143796,1,63.0718954248366,1,63.48039215686274,1,72.22222222222221,1,24.183006535947715,1,5401157,0.6201,0.003657,0.0408,0.5104,OK
176,GCO,56.2,5,54.49346405228758,1,49.4281045751634,1,79.98366013071896,1,77.49183006535948,1,19.362745098039213,1,4849074,0.703,0.002272,0.0449,0.5575,NO_SIGNAL|FAT_TAIL
177,ASA,56.2,5,50.08169934640523,1,40.114379084967325,1,96.24183006535948,1,52.532679738562095,1,41.83006535947712,1,4041162,0.7766,0.000341,0.031,0.3906,NO_SIGNAL
178,AGIO,56.1,5,92.07516339869281,1,20.66993464052288,1,68.4640522875817,1,65.27777777777779,1,33.90522875816993,1,23087639,1.1046,0.003245,0.0374,0.4366,FAT_TAIL
179,NPK,56.1,5,63.15359477124183,1,41.42156862745098,1,72.38562091503267,1,49.22385620915033,1,54.493464052287585,1,6423176,0.7674,0.002891,0.0291,0.3075,NO_SIGNAL
180,OBK,56.1,5,57.59803921568627,1,75.73529411764706,1,51.87908496732025,1,25.89869281045752,1,69.6078431372549,1,5289683,0.5516,0.004534,0.0209,0.2475,OK
181,UFCS,56.0,5,44.689542483660134,1,82.96568627450979,1,48.856209150326805,1,36.3562091503268,1,67.19771241830065,1,3302493,0.5141,0.004842,0.0241,0.257,OK
182,GSBC,56.0,5,39.705882352941174,1,69.93464052287581,1,74.59150326797386,1,25.571895424836597,1,70.34313725490196,1,2707737,0.5823,0.002667,0.0208,0.2443,FAT_TAIL
183,KRO,56.0,5,26.552287581699346,1,90.84967320261438,1,61.84640522875817,1,73.2843137254902,1,27.532679738562095,1,1628155,0.4719,0.003773,0.0416,0.4828,NO_SIGNAL
184,MSEX,55.9,5,62.745098039215684,1,49.673202614379086,1,58.16993464052287,1,38.9297385620915,1,69.85294117647058,1,6284219,0.699,0.004081,0.0251,0.2448,FAT_TAIL
185,RPC,55.9,5,59.39542483660131,1,63.23529411764706,1,54.41176470588236,1,54.003267973856204,1,48.65196078431373,1,5542834,0.619,0.004322,0.0317,0.3475,FAT_TAIL
186,SCL,55.8,5,65.76797385620915,1,70.42483660130718,1,48.0392156862745,1,39.256535947712415,1,55.55555555555556,1,6929545,0.5791,0.004907,0.0252,0.3019,FAT_TAIL
187,CNXN,55.8,5,53.51307189542484,1,75.5718954248366,1,50.49019607843137,1,26.633986928104576,1,72.87581699346406,1,4575110,0.5524,0.004676,0.0211,0.2326,NO_SIGNAL
188,BFST,55.8,5,37.745098039215684,1,51.225490196078425,1,92.23856209150327,1,29.942810457516337,1,67.85130718954248,1,2499900,0.6879,0.001186,0.0223,0.2558,OK
189,FLGT,55.7,5,59.150326797385624,1,55.47385620915033,1,60.29411764705883,1,53.349673202614376,1,50.408496732026144,1,5489662,0.6585,0.003954,0.0314,0.3401,NO_SIGNAL|FAT_TAIL
190,TNC,55.6,5,71.56862745098039,1,40.76797385620915,1,71.32352941176471,1,30.9640522875817,1,63.27614379084967,1,8643582,0.7731,0.002995,0.0226,0.2724,NO_SIGNAL|FAT_TAIL
191,CRMD,55.4,5,90.76797385620915,1,18.709150326797385,1,72.95751633986929,1,78.26797385620915,1,16.33986928104575,1,20437583,1.155,0.00284,0.0453,0.5921,NO_SIGNAL|FAT_TAIL
192,MOV,55.4,5,39.54248366013072,1,93.38235294117648,1,49.83660130718954,1,45.05718954248366,1,49.4281045751634,1,2690937,0.4534,0.004763,0.0275,0.3441,OK
193,WRLD,55.3,5,73.93790849673204,1,59.27287581699346,1,49.34640522875817,1,61.47875816993464,1,32.27124183006536,1,9517133,0.6401,0.004798,0.0355,0.4473,NO_SIGNAL|FAT_TAIL
194,FMBH,55.2,5,38.88888888888889,1,71.16013071895425,1,65.84967320261438,1,33.537581699346404,1,66.421568627451,1,2658935,0.5768,0.003415,0.0232,0.2609,OK
195,SSYS,55.1,5,62.254901960784316,1,27.532679738562095,1,98.44771241830065,1,60.78431372549019,1,26.470588235294112,1,6202368,0.9437,0.0,0.035,0.4931,FAT_TAIL
196,LEG,54.8,5,85.37581699346404,1,32.6797385620915,1,69.19934640522875,1,50.040849673202615,1,36.60130718954249,1,15757309,0.8654,0.003184,0.0294,0.4206,NO_SIGNAL|FAT_TAIL
197,GDOT,54.7,5,67.15686274509804,1,51.63398692810457,1,62.58169934640523,1,49.22385620915033,1,42.892156862745104,1,7221567,0.6849,0.003724,0.0291,0.3835,OK
198,THFF,54.7,5,42.48366013071895,1,67.81045751633987,1,67.56535947712419,1,29.166666666666668,1,66.58496732026144,1,3025314,0.5938,0.003284,0.0221,0.2604,OK
199,CCNE,54.7,5,41.42156862745098,1,63.39869281045751,1,66.91176470588236,1,32.43464052287582,1,69.15849673202614,1,2817327,0.6185,0.003348,0.0229,0.2483,NO_SIGNAL
200,NRDS,54.6,5,61.111111111111114,1,62.745098039215684,1,52.532679738562095,1,60.08986928104575,1,36.39705882352941,1,5978865,0.6219,0.004492,0.0347,0.421,NO_SIGNAL|FAT_TAIL
201,OSPN,54.6,5,59.23202614379085,1,53.75816993464052,1,60.53921568627452,1,47.50816993464052,1,52.0016339869281,1,5540333,0.6683,0.00391,0.0284,0.329,FAT_TAIL
202,MAX,54.6,5,57.43464052287581,1,65.359477124183,1,54.00326797385622,1,64.62418300653596,1,31.658496732026144,1,5272170,0.6079,0.00437,0.0371,0.4515,OK
203,HLF,54.5,5,85.5392156862745,1,48.366013071895416,1,47.630718954248366,1,72.22222222222221,1,18.954248366013072,1,15936712,0.7115,0.004941,0.0408,0.5618,OK
204,ERII,54.5,5,60.37581699346405,1,55.35130718954249,1,57.02614379084967,1,43.504901960784316,1,56.16830065359477,1,5745229,0.6586,0.004158,0.0267,0.299,NO_SIGNAL|FAT_TAIL
205,MEI,54.1,5,34.967320261437905,1,67.64705882352942,1,71.73202614379085,1,71.56862745098039,1,24.673202614379086,1,2258774,0.5952,0.002951,0.0403,0.5059,FAT_TAIL
206,HVT,54.1,5,32.51633986928105,1,92.8921568627451,1,51.225490196078425,1,45.302287581699346,1,48.774509803921575,1,2085125,0.458,0.004591,0.0276,0.3471,OK
207,ESQ,53.8,5,66.17647058823529,1,53.83986928104575,1,48.5702614379085,1,42.48366013071895,1,57.761437908496724,1,6990983,0.6671,0.004873,0.0264,0.2902,NO_SIGNAL
208,NRIM,53.8,5,45.99673202614379,1,60.29411764705883,1,64.86928104575163,1,42.93300653594771,1,55.14705882352941,1,3463178,0.6353,0.003515,0.0265,0.3042,FAT_TAIL
209,UHT,53.8,5,36.9281045751634,1,74.67320261437908,1,56.04575163398693,1,24.591503267973856,1,76.9607843137255,1,2440054,0.5563,0.004227,0.0203,0.2093,OK
210,NCDL,53.7,5,40.114379084967325,1,58.33333333333333,1,67.48366013071896,1,23.897058823529413,1,78.43137254901961,1,2739744,0.6438,0.003288,0.02,0.1997,OK
211,CTOS,53.6,5,49.01960784313725,1,66.50326797385621,1,55.47385620915033,1,65.27777777777779,1,31.781045751633986,1,3825492,0.6013,0.004256,0.0374,0.4497,OK
212,ITIC,53.4,5,58.333333333333336,1,30.555555555555557,1,79.16666666666666,1,39.624183006535944,1,59.31372549019608,1,5384438,0.8886,0.002314,0.0253,0.2843,FAT_TAIL
213,ODC,53.4,5,45.34313725490196,1,71.36437908496733,1,54.2483660130719,1,41.25816993464052,1,54.738562091503276,1,3360686,0.5764,0.004326,0.026,0.3066,FAT_TAIL
214,HY,53.4,5,37.99019607843137,1,57.59803921568627,1,75.40849673202614,1,59.55882352941176,1,36.274509803921575,1,2554928,0.6453,0.002594,0.0345,0.4212,NO_SIGNAL
215,CHCT,53.3,5,43.38235294117647,1,67.15686274509804,1,58.700980392156865,1,33.006535947712415,1,64.13398692810458,1,3142061,0.5969,0.004056,0.0231,0.2683,NO_SIGNAL|FAT_TAIL
216,MPB,53.3,5,42.40196078431372,1,54.738562091503276,1,73.61111111111111,1,27.49183006535948,1,68.05555555555556,1,2990195,0.6609,0.002793,0.0214,0.2539,NO_SIGNAL|FAT_TAIL
217,WNC,53.2,5,56.04575163398693,1,41.666666666666664,1,69.6078431372549,1,72.79411764705883,1,25.98039215686274,1,5078756,0.7665,0.003151,0.0411,0.4972,NO_SIGNAL|FAT_TAIL
218,LIND,53.2,5,53.92156862745098,1,36.029411764705884,1,74.83660130718954,1,63.970588235294116,1,37.05065359477124,1,4701760,0.8196,0.002643,0.0368,0.4164,OK
219,SHBI,53.1,5,37.00980392156863,1,62.33660130718954,1,71.89542483660131,1,30.9640522875817,1,63.15359477124183,1,2446458,0.623,0.00294,0.0226,0.2725,OK
220,GLAD,52.7,5,42.23856209150327,1,58.12908496732025,1,65.76797385620915,1,24.836601307189543,1,72.63071895424837,1,2982444,0.644,0.003435,0.0205,0.2332,FAT_TAIL
221,DEC,52.6,5,61.9281045751634,1,17.97385620915033,1,92.85130718954248,1,45.874183006535944,1,44.19934640522876,1,6107831,1.1882,0.001124,0.0278,0.376,NO_SIGNAL
222,RMR,52.5,5,29.08496732026144,1,71.56862745098039,1,67.15686274509804,1,30.310457516339866,1,64.21568627450979,1,1852825,0.5746,0.003317,0.0224,0.2681,NO_SIGNAL
223,TTI,52.3,5,75.73529411764706,1,33.74183006535948,1,50.245098039215684,1,81.25,1,20.424836601307195,1,10126988,0.8477,0.004717,0.0486,0.5435,NO_SIGNAL|FAT_TAIL
224,BOC,52.3,5,31.127450980392158,1,83.37418300653596,1,52.369281045751634,1,25.89869281045752,1,68.79084967320262,1,1989254,0.5113,0.004502,0.0209,0.2502,FAT_TAIL
225,PRAA,52.2,5,58.90522875816993,1,46.07843137254902,1,53.14542483660131,1,63.970588235294116,1,38.888888888888886,1,5447293,0.7256,0.004452,0.0368,0.4046,FAT_TAIL
226,OCFC,52.1,5,61.60130718954249,1,50.49019607843137,1,49.91830065359477,1,38.6437908496732,1,59.681372549019606,1,6040714,0.693,0.004754,0.025,0.2835,NO_SIGNAL
227,TWO,51.9,5,88.15359477124183,1,25.163398692810457,1,59.150326797385624,1,32.02614379084967,1,54.90196078431373,1,18023652,0.9995,0.004037,0.0228,0.3056,NO_SIGNAL|FAT_TAIL
228,APOG,51.9,5,66.99346405228758,1,41.748366013071895,1,50.16339869281046,1,48.03921568627451,1,52.614379084967325,1,7198921,0.7663,0.004722,0.0287,0.3253,NO_SIGNAL|FAT_TAIL
229,LQDT,51.9,5,56.127450980392155,1,56.04575163398693,1,55.22875816993464,1,44.52614379084967,1,47.630718954248366,1,5080394,0.654,0.004274,0.0273,0.3525,FAT_TAIL
230,MTUS,51.7,5,55.31045751633987,1,57.27124183006536,1,53.75816993464052,1,51.388888888888886,1,40.68627450980392,1,4962918,0.6477,0.004404,0.0305,0.3947,FAT_TAIL
231,FISI,51.7,5,45.669934640522875,1,69.36274509803921,1,49.18300653594771,1,26.919934640522875,1,67.19771241830065,1,3411240,0.5851,0.004828,0.0212,0.257,NO_SIGNAL
232,ORRF,51.5,5,54.41176470588235,1,40.52287581699346,1,66.25816993464052,1,27.85947712418301,1,68.34150326797386,1,4800979,0.7748,0.003383,0.0216,0.2522,NO_SIGNAL
233,NBBK,51.5,5,50.5718954248366,1,47.22222222222222,1,58.49673202614378,1,32.02614379084967,1,69.15849673202614,1,4115656,0.7195,0.004063,0.0228,0.2483,OK
234,GIC,51.5,5,39.46078431372549,1,70.1797385620915,1,48.366013071895416,1,29.534313725490197,1,69.93464052287581,1,2683168,0.5798,0.004879,0.0222,0.2447,NO_SIGNAL|FAT_TAIL
235,SMBK,51.4,5,32.189542483660134,1,64.25653594771241,1,56.5359477124183,1,34.885620915032675,1,69.0359477124183,1,2074992,0.6131,0.004192,0.0236,0.249,OK
236,HTBK,51.0,5,53.10457516339869,1,15.277777777777779,1,91.99346405228759,1,24.223856209150327,1,70.22058823529412,1,4497800,1.3134,0.001215,0.0201,0.2444,NO_SIGNAL
237,LAND,51.0,5,47.95751633986928,1,56.94444444444444,1,54.69771241830066,1,31.5359477124183,1,64.05228758169935,1,3671103,0.649,0.004314,0.0227,0.2685,FAT_TAIL
238,BHRB,51.0,5,43.4640522875817,1,50.16339869281046,1,60.41666666666667,1,37.00980392156863,1,63.807189542483655,1,3143216,0.6942,0.00392,0.0245,0.2704,FAT_TAIL
239,OPY,50.9,5,42.64705882352941,1,55.35130718954249,1,50.408496732026144,1,44.771241830065364,1,61.47875816993464,1,3027339,0.6586,0.004693,0.0274,0.2776,NO_SIGNAL
240,PGC,50.9,5,41.09477124183007,1,61.356209150326805,1,51.02124183006536,1,43.504901960784316,1,57.51633986928104,1,2793118,0.6279,0.00462,0.0267,0.2912,FAT_TAIL
241,BMRC,50.7,5,30.9640522875817,1,69.68954248366013,1,51.143790849673195,1,40.849673202614376,1,60.94771241830066,1,1969988,0.5839,0.004592,0.0258,0.2782,OK
242,KW,50.5,5,64.54248366013073,1,29.61601307189542,1,74.75490196078431,1,29.166666666666668,1,54.33006535947713,1,6725804,0.9123,0.00266,0.0221,0.3117,FAT_TAIL
243,XRN,50.5,5,50.49019607843137,1,59.55882352941176,1,50.73529411764706,1,33.537581699346404,1,58.16993464052287,1,4099954,0.6389,0.004631,0.0232,0.2886,NO_SIGNAL|FAT_TAIL
244,IBCP,50.5,5,44.52614379084967,1,49.50980392156863,1,57.18954248366013,1,31.5359477124183,1,69.68954248366013,1,3282210,0.7028,0.004143,0.0227,0.2464,OK
245,ALRS,50.4,5,28.186274509803923,1,72.87581699346406,1,49.4281045751634,1,33.94607843137255,1,67.6062091503268,1,1754632,0.5655,0.004793,0.0233,0.2562,OK
246,HBNC,50.2,5,51.79738562091504,1,39.33823529411765,1,63.643790849673195,1,34.599673202614376,1,61.60130718954249,1,4358494,0.7849,0.003623,0.0235,0.2769,NO_SIGNAL
247,MITK,50.2,5,49.83660130718954,1,26.797385620915037,1,80.14705882352942,1,46.60947712418301,1,47.467320261437905,1,3961150,0.9753,0.002263,0.0281,0.3529,NO_SIGNAL
248,GRC,50.2,5,44.36274509803921,1,32.18954248366013,1,76.1437908496732,1,35.580065359477125,1,62.66339869281046,1,3272254,0.8715,0.002542,0.0238,0.2731,NO_SIGNAL
249,RGR,50.1,5,66.66666666666666,1,27.77777777777778,1,51.307189542483655,1,41.87091503267974,1,62.826797385620914,1,7134227,0.941,0.004586,0.0262,0.2728,NO_SIGNAL|FAT_TAIL
250,HFWA,50.1,5,52.94117647058824,1,44.11764705882353,1,50.89869281045751,1,39.624183006535944,1,62.94934640522876,1,4484295,0.7459,0.004621,0.0253,0.2727,NO_SIGNAL
251,NVRI,50.0,5,83.08823529411765,1,19.6078431372549,1,50.326797385620914,1,48.65196078431372,1,48.12091503267973,1,13744483,1.1302,0.004708,0.0289,0.3486,NO_SIGNAL
252,HAFC,50.0,5,51.87908496732027,1,39.21568627450981,1,61.9281045751634,1,34.27287581699346,1,62.58169934640523,1,4360249,0.7856,0.003768,0.0234,0.2733,FAT_TAIL
253,NVEC,50.0,5,40.44117647058824,1,48.856209150326805,1,63.0718954248366,1,52.12418300653595,1,45.54738562091504,1,2764780,0.7082,0.003681,0.0308,0.3669,NO_SIGNAL|FAT_TAIL
254,CLFD,49.9,5,46.16013071895425,1,46.364379084967325,1,56.61764705882353,1,59.23202614379085,1,41.01307189542484,1,3479390,0.7241,0.004187,0.0343,0.3936,FAT_TAIL
255,CVGW,49.3,5,56.94444444444444,1,22.14052287581699,1,62.66339869281046,1,39.91013071895425,1,64.70588235294117,1,5238331,1.07,0.003723,0.0254,0.2668,FAT_TAIL
256,SMBC,49.3,5,36.76470588235294,1,38.643790849673195,1,74.91830065359477,1,28.431372549019606,1,67.6062091503268,1,2412724,0.793,0.002629,0.0218,0.2562,OK
257,NSSC,49.2,5,78.83986928104575,1,17.238562091503272,1,55.31045751633987,1,47.794117647058826,1,47.05882352941176,1,11630422,1.2225,0.004269,0.0286,0.3567,NO_SIGNAL
258,SXC,49.2,5,68.21895424836602,1,36.274509803921575,1,47.87581699346405,1,48.03921568627451,1,45.66993464052288,1,7564653,0.8176,0.00492,0.0287,0.3665,NO_SIGNAL|FAT_TAIL
259,AHRT,49.2,5,55.63725490196079,1,22.79411764705882,1,64.37908496732025,1,33.537581699346404,1,69.48529411764706,1,5005793,1.0528,0.003561,0.0232,0.2476,FAT_TAIL
260,AVO,48.9,5,50.65359477124183,1,25.653594771241828,1,67.07516339869282,1,38.19444444444444,1,62.94934640522876,1,4128471,0.9931,0.003327,0.0248,0.2727,FAT_TAIL
261,GRNT,48.9,5,40.27777777777778,1,59.64052287581699,1,47.95751633986928,1,53.349673202614376,1,43.30065359477124,1,2745737,0.6383,0.004914,0.0314,0.3807,PENNY
262,SITC,48.8,5,59.80392156862745,1,37.41830065359477,1,53.14542483660131,1,29.166666666666668,1,64.46078431372548,1,5617948,0.8022,0.004452,0.0221,0.2677,GAPS|FAT_TAIL
263,FBIZ,48.5,5,24.264705882352942,1,72.30392156862744,1,50.08169934640523,1,29.942810457516337,1,65.68627450980392,1,1506641,0.5698,0.00474,0.0223,0.2645,OK
264,EGY,48.4,5,42.8921568627451,1,40.318627450980394,1,58.41503267973855,1,62.33660130718954,1,38.19444444444444,1,3096034,0.776,0.004067,0.0359,0.4097,PENNY
265,ASIX,48.0,5,57.6797385620915,1,25.49019607843137,1,57.761437908496724,1,55.26960784313726,1,43.709150326797385,1,5296398,0.9946,0.004112,0.0325,0.3783,NO_SIGNAL|FAT_TAIL
266,RYZ,47.5,5,61.192810457516345,1,28.34967320261438,1,51.02124183006536,1,60.94771241830066,1,35.866013071895416,1,5998512,0.9278,0.00462,0.0351,0.4237,FAT_TAIL
267,TWI,47.5,5,51.71568627450981,1,20.506535947712422,1,68.34150326797386,1,67.44281045751634,1,29.738562091503272,1,4354236,1.1123,0.003247,0.0385,0.466,NO_SIGNAL
268,USNA,47.4,5,45.91503267973856,1,37.908496732026144,1,54.33006535947713,1,48.03921568627451,1,50.65359477124183,1,3440805,0.7981,0.004325,0.0287,0.3387,FAT_TAIL
269,NATH,47.3,5,43.872549019607845,1,21.936274509803923,1,80.31045751633987,1,33.006535947712415,1,57.27124183006536,1,3181339,1.0723,0.00225,0.0231,0.2925,FAT_TAIL
270,MITT,47.0,5,21.568627450980394,1,58.74183006535948,1,62.826797385620914,1,30.555555555555557,1,61.31535947712419,1,1339914,0.6415,0.003709,0.0225,0.2777,OK
271,CBNK,46.5,5,24.509803921568626,1,46.48692810457516,1,55.88235294117647,1,37.29575163398693,1,68.54575163398692,1,1512649,0.7235,0.004237,0.0246,0.2516,NO_SIGNAL|FAT_TAIL
272,MCFT,46.3,5,35.375816993464056,1,47.67156862745098,1,49.754901960784316,1,56.127450980392155,1,42.81045751633987,1,2298951,0.7143,0.004768,0.0328,0.3837,OK
273,NWPX,46.2,5,43.790849673202615,1,33.82352941176471,1,50.5718954248366,1,46.200980392156865,1,56.45424836601307,1,3179006,0.8474,0.004674,0.0279,0.2978,OK
274,ILPT,46.1,5,25.571895424836597,1,53.59477124183007,1,58.82352941176471,1,62.33660130718954,1,30.024509803921575,1,1553216,0.6702,0.004049,0.0359,0.465,OK
275,CARE,45.6,5,24.591503267973856,1,30.9640522875817,1,71.48692810457517,1,26.307189542483663,1,74.83660130718954,1,1515177,0.8856,0.002977,0.021,0.2218,FAT_TAIL
